_id,tipo_equipamento,registro_inmetro,numero_serie_fabricante,identificacao_equipamento,local_instalacao,sentido_fiscalizacao,latitude,longitude,faixas_fiscalizadas,velocidade_fiscalizada,vmd,periodo_vmd,data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-07-21,15:42:00,SEM VÍTIMA,CANCELADA,ÁGUA FRIA,AV BEBERIBE,,,EM FRENTE AO MERCADO DE AGUA FRIA/ PROX A LOJA MILENIO,ÁGUA FRIA,405.0,,COLISÃO,COLISAO ENTRE 3 AUTOS S/V,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-07-21,16:51:00,COM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,2572,,EM FRENTE A CASA DE BOLO E A LORD BABEARIA,FUNDÃO,,SUBURBIO,ATROPELAMENTO,MOTO E PEDESTRE,,1.0,,,1.0,,,,,2.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-08-08,06:21:00,SEM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,1253,RUA DAS MOCAS,ESTÁDIO AO SANTA CRUZ,ARRUDA,,CIDADE,CHOQUE OBJETO FIXO,AUTOMOVEL COLIDIU COM POSTE E ESTA ABANDONADO NO LOCAL,1.0,,,,,,,,,0.0,,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,,60 km/h,Dupla,Faixa contínua,Faixa seccionada,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-08-17,15:36:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,1769,,EM FRENTE A JORGE SUPLEMENTOS / SENTIDO CENTRO,ÁGUA FRIA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VÍTIMA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-08-19,18:38:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,4575,,EM FRENTE A LOJA MAGAZINE LUIZA,BEBERIBE,,CIDADE,COLISÃO FRONTAL,AUTO E MOTO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-08-22,11:21:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,,,EM FRENTE AO ESTADIO DO ARRUDA E PROX AO ARMAZEM CORAL,BEBERIBE,,SUBURBIO,ABALROAMENTO TRANSVERSAL,MOTO E AUTO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,R-6a,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-08-29,15:58:00,COM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,,RUA CORONEL URBANO RIBEIRO DE SENA,NO SEMÁFORO 307 / SENTIDO BEBERIBE,FUNDÃO,307.0,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VÍTIMA/ VÍTIMA SOCORRIDA PELO SAMU,1.0,1.0,,,,,,,,1.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-09-01,08:19:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,2406,RUA SAO JOAQUIM DO MONTE,,ÁGUA FRIA,153.0,,ABALROAMENTO LONGITUDINAL,COM VÍTIMA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-09-15,07:39:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,3390,,E/F A ARENA SHOW BAR,BEBERIBE,388.0,SUBURBIO,COLISÃO COM CICLISTA,COLISÃO ENTRE MOTO E BICICLEITA (V.T 32 NO QTH),,1.0,,1.0,,,,,,2.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-09-23,20:40:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,4250,,,BEBERIBE,,SUBURBIO,ATROPELAMENTO,ACIDENTE COM VITIMA ENTRE MOTO E BICICLETA.,,1.0,,,1.0,,,,,2.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-09-24,08:29:00,COM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,2584,,EM FRENTE AO ARMAZÉM LOJAS CONSTRUINDO.,FUNDÃO,,SUBURBIO,COLISÃO COM CICLISTA,COLISÃO COM VÍTIMA MOTO E CICLISTA,,1.0,,1.0,,,,,,3.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-06,12:04:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,2047,,E/F A FARMACIA PAGUE MENOS LADO OPOSTO AO MERCADO DE AGUA FRIA,ÁGUA FRIA,,CIDADE,ATROPELAMENTO,ATROPELAMENTO DE AUTO E PEDESTRE VT 31 NO LOCAL,1.0,,,,1.0,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Outras,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-15,18:58:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,4355,,AO LADO DA ACADEMINA H5 / PRÓX A LOJA TECNONET,BEBERIBE,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO ENTRE AUTO E MOTO C/V,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-15,20:06:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,1478,,LADO OPOSTO AO CANAL DA CONSTRUÇÃO- PROXIMO DA DOCE SABOR DA N.C,ARRUDA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO ENTRE DOIS AUTOS E UMA MOTO C/V,2.0,1.0,,,,,,,,2.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Não há placas,,Dupla,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-20,18:27:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,3195,,EM FRENTE A GALERIA CAJUEIRO E MARRON CAPOTARIA.,BEBERIBE,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO SEGUIDA DE COLISÃO COM CICLISTA ENTRE CAMINHAO SANDEIRO E CICLISTA OBS : BOMBEIRO E SAMU NO LOCAL.,1.0,,,1.0,,,1.0,,,1.0,,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,R-19,50 km/h,Única,Faixa seccionada,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-23,10:39:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,AV PROFESSOR JOSE DOS ANJOS,,ARRUDA,131.0,SUBURBIO,CHOQUE VEÍCULO PARADO,COLISÃO ENTRE AUTO E MOTOCICLETA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Faixa seccionada,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-10-29,08:03:00,COM VÍTIMA,FINALIZADA,PORTO DA MADEIRA,AV BEBERIBE,,RUA DALVA DE OLIVEIRA,SENAI.,PORTO DA MADEIRA,575.0,SUBURBIO,ABALROAMENTO TRANSVERSAL,MOTO E AUTO,1.0,1.0,,,,,,,,1.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-03,09:34:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,1285,,EM FRENTE AO BOMPREÇO E ESTÁDIO DE FUTEBOL SANTA CRUZ F. C.,ARRUDA,131.0,SUBURBIO,ATROPELAMENTO,AUTO E PEDESTRE VT-03 NO LOCAL SUB. SABINO,1.0,,,,1.0,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-04,11:20:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,RUA SAO BENTO,,ARRUDA,64.0,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE CAMINHÃO E MOTOCICLETA,,1.0,,,,,1.0,,,1.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,30 km/h,Dupla,Não existe,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-09,12:34:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV BEBERIBE,259,RUA PROFESSOR MIRANDA CURIO,PROXIMO A AUTO ESCOLA NOVA YORK/ SENTIDO ARRUDA,ENCRUZILHADA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VÍTIMA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-09,14:09:00,COM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,2202,RUA DA REGENERACAO,NO LARGO DE AGUA FRIA E/F AO POSTO DE GASOLINA IPIRANGA,ÁGUA FRIA,187.0,SUBURBIO,ATROPELAMENTO,TAXI ATROPELOU UM PEDESTRE,1.0,,,,1.0,,,,,2.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,40 km/h,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-14,17:00:00,COM VÍTIMA,FINALIZADA,CAJUEIRO,AV BEBERIBE,,,BAR DA FAVA,CAJUEIRO,388.0,CIDADE,ABALROAMENTO LONGITUDINAL,CARRO X MOTO / CARRO SE EVADIU DO LOCAL,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-16,08:26:00,SEM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,2995,,EM FRENTE A ASSEMBLEIA DE DEUS DO FUNDÃO,FUNDÃO,,,COLISÃO,COM UMA VITIMA AGUARDANDO SOCORRO,,1.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-17,07:50:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,,E/F AO CERPE E AO CAMPO DO ARRUDA.,ARRUDA,,CIDADE,COLISÃO COM CICLISTA,COLISÃO C/CICLISTA E MOTO,,1.0,,1.0,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-19,23:20:00,VÍTIMA FATAL,FINALIZADA,BEBERIBE,AV BEBERIBE,4231,RUA SAPUCAIA DO SUL,SEMÁFORO 314 / APÓS A PIZZARIA DO RUSH,BEBERIBE,314.0,,COLISÃO FRONTAL,ÕNIBUS X MOTO. C/V,,1.0,,,,1.0,,,,1.0,1.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-11-26,12:15:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,,,PRÓX AO BOMPREÇO E AO CAMPO DO ARRUDA,BEBERIBE,,,COLISÃO,COLISÃO COM VÍTIMA. VT 25 NO LOCAL.,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-12-12,12:45:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV BEBERIBE,433,RUA PROFESSOR OTAVIO DE FREITAS,PROX AO BAR DO DRAGAO / CANAL DA BARRIGUDA. AO LADO DO NÚMERO 433.,ENCRUZILHADA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO MOTO X CARRO / VT 02 NO LOCAL,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-12-22,18:11:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,2329,,LADO OPOSTO AO SUPERMERCADO SOBERANO,BEBERIBE,,CIDADE,COLISÃO TRASEIRA,AUTO E MOTO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
54,FIXO,Portaria 066/2007,FSMTD – 0187,FS020,AV BEBERIBE,SUBÚRBIO,-8.0279204,-34.8928982,2,60,10200,dez/20,2020-12-28,14:55:00,SEM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,,EM FRENTE AO MERCADAO OLEO / PROX AO CAMPO DO ARRUDA,ARRUDA,,,COLISÃO,COLISÃO CAMINHÃO X CARRO / INFORMA QUE TA TENDO DERRAMAMENTO DE OLEO NA VIA,,,,,,1.0,1.0,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Dupla,Faixa contínua,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-03,15:24:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,,RUA JOSE OSORIO,MERCADO DA MADALENA,MADALENA,179.0,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,2.0,,,,,,,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,50 km/h,Única,Não existe,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-07,12:39:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1507,RUA VITORIANO PALHARES,EDF. AMADEUS E MOZART,TORRE,,CIDADE,CHOQUE VEÍCULO PARADO,COLISAO ENTRE DOIS AUTOS S/V,2.0,,,,,,,,,0.0,,,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Única,Não existe,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-09,16:31:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1288,,CONSUL ZELIA MACEDO,TORRE,,CIDADE,CHOQUE OBJETO FIXO,CAMINÃO CHOCOU-SE COM UM POSTE DE ILUMINAÇÃO,,,,,,,1.0,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60 km/h,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-11,06:16:00,COM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1309,,APOS O ATACADO DOS PRESENTES  EM FRENTE A DROGARIA SÃO PAULO,TORRE,,SUBURBIO,CHOQUE OBJETO FIXO,CONDUTOR BATEU  CONTRA POSTE  VITIMA A ESPERA DO SAMU,1.0,,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-13,07:30:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1275,,,TORRE,,,ABALROAMENTO LONGITUDINAL,SEM VITIMAS,2.0,,,,,,,,,0.0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-14,10:24:00,SEM VÍTIMA,CANCELADA,MADALENA,RUA REAL DA TORRE,570,,AO LADO DO MERCADO DA MADALENA,MADALENA,,,COLISÃO,COLISÃO S/VITIMAS ENTRE DOIS AUTOS,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-20,07:20:00,COM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1201,,,TORRE,108.0,CIDADE,COLISÃO COM CICLISTA,COLISÃO COM UMA VITIMA AGUARDANDO SAMU,,1.0,,1.0,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,50 km/h,Única,Faixa,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-01-29,12:17:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,,RUA JOSE OSORIO,,MADALENA,179.0,,COLISÃO TRASEIRA,COLISÃO SEM VÍTIMA,,1.0,,,,,1.0,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-01,23:47:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,361,RUA MANUEL BEZERRA,PROX AO TUNEL DA ABOLIÇAO,MADALENA,237.0,,COLISÃO,MOTO X FOX BRANCO,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-04,09:30:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,,RUA LOPES DE CARVALHO,,MADALENA,,,ABALROAMENTO LONGITUDINAL,,1.0,1.0,,,,,,,,0.0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-05,11:28:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,682,,,MADALENA,,,COLISÃO TRASEIRA,SEM VITIMAS,2.0,,,,,,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-06,09:48:00,SEM VÍTIMA,CANCELADA,TORRE,RUA REAL DA TORRE,,RUA CONDE DE IRAJA,EM FRENTE AO EXTRABOM,TORRE,106.0,,COLISÃO,SEM VITIMAS,,1.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-06,10:33:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,200,,EM FRENTE AO POSTO SHELL,TORRE,,CIDADE,ABALROAMENTO LONGITUDINAL,CAMINHÃO E AUTO VT- 01 GM´S RICARDO E KELLY NO LOCAL,1.0,,,,,,1.0,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,Outras,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-07,09:08:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,955,RUA COSTA GOMES,EDF MARIA CAROLINA MONTENEGRO,MADALENA,,CIDADE,ABALROAMENTO LONGITUDINAL,SEM VITIMAS,2.0,,,,,,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Placas Pare,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-14,06:53:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,1309,,E/F A DROGARIA SÃO PAULO,MADALENA,,SUBURBIO,COLISÃO,COLISÃO S/VITIMAS ENTRE TRÊS AUTOS,3.0,,,,,,,,,0.0,,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-20,11:58:00,COM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,308,,EM FRENTE A JÚNIOR EQUIPADORA,TORRE,179.0,ABDIAS,ABALROAMENTO LONGITUDINAL,ONIBUS E CAMINHÃO,,,,,,1.0,1.0,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,,Única,Faixa seccionada,Canteiro central,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-26,06:31:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,361,RUA LOPES DE CARVALHO,EM FRENTE A LOJA DE CENTRO DE TRATAMENTO PARA OS PES,MADALENA,,CIDADE,CHOQUE OBJETO FIXO,AUTO E POSTE,1.0,,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,Faixa seccionada,,
56,FIXO,Portaria 066/2007,FSMTD – 0458,FS022,RUA REAL DA TORRE,-,-8.0551303,-34.9089717,3,50,21100,dez/20,2020-02-27,13:12:00,COM VÍTIMA,FINALIZADA,TORRE,RUA REAL DA TORRE,1309,,DROGARIA SAO PAULO// MARTELINHO DE OURO,TORRE,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO COM VITIMA. ENTRE MOTO E VEICULO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,,,,
